def	fit	ion	x0	tag	sumFormula	x_Lo	x_Hi	d2_Ctr	d2_Lo	d2_Hi	d1_Ctr	d1_Lo	d1_Hi	d0_Ctr	d0_Lo	d0_Hi	calFac	calUnit	charge	ionizFrac	fragOf	isotopeOf	comments	standards	families	baseline	intCalIn
1	1	C5H6O2+	98.036231		C5H6O2	98.0299	98.0425												1								
1	1	C5H8NO+	98.060040		C5H8NO	98.0537	98.0663												1								
1	1	C6H10O+	98.072616		C6H10O	98.0669	98.0795												1								
1	1	C6H12N+	98.096426		C6H12N	98.0901	98.1027												1								
1	1	C2H3[35Cl][37Cl]+	98.957682		C2H3[35Cl][37Cl]	98.9515	98.9638												1						explIso		
1	1	C2F2[37Cl]+	98.962160		C2F2[37Cl]	98.9560	98.9683												1						explIso		
1	1	H3SO4+	98.974656		H3SO4	98.9683	98.9810												1								
1	1	C3H3N2S+	99.001146		C3H3N2S	98.9948	99.0075												1								
1	1	C4H3O3+	99.007670		C4H3O3	99.0013	99.0140												1								
1	1	C5H7S+	99.026298		C5H7S	99.0199	99.0326												1								
1	1	C5H7O2+	99.044056		C5H7O2	99.0377	99.0504												1								
1	1	C6H11O+	99.080441		C6H11O	99.0741	99.0868												1								
1	1	C5H11N2+	99.091675		C5H11N2	99.0853	99.0980												1								
1	1	C6H13N+	99.104251		C6H13N	99.0979	99.1106												1								
1	1	C7H15+	99.116827		C7H15	99.1105	99.1232												1								
1	1	C3H2NO3+	100.002919		C3H2NO3	99.9965	100.0093												1								
1	1	C4H4O3+	100.015495		C4H4O3	100.0091	100.0219												1								
1	1	C4H6NO2+	100.039305		C4H6NO2	100.0329	100.0457												1								
1	1	C5H8O2+	100.051881		C5H8O2	100.0460	100.0588												1								
1	1	C5H10NO+	100.075690		C5H10NO	100.0693	100.0821												1								
1	1	C6H12O+	100.088266		C6H12O	100.0819	100.0947												1								
1	1	C6H14N+	100.112076		C6H14N	100.1057	100.1185												1								
1	1	CF[35Cl]2+	100.935560		CF[35Cl]2	100.9293	100.9418												1						explIso		
1	1	C4H5O3+	101.023320		C4H5O3	101.0169	101.0298												1								
1	1	C5H9O2+	101.059706		C5H9O2	101.0533	101.0662												1						;Print3D		
1	1	C6H13O+	101.096091		C6H13O	101.0896	101.1025												1						VTCal		
1	1	C7H17+	101.132477		C7H17	101.1260	101.1389												1								
1	1	C3H4NO3+	102.018569		C3H4NO3	102.0121	102.0251												1								
1	1	C6H2N2+	102.021249		C6H2N2	102.0147	102.0278												1								
1	1	C3H6N2S+	102.024621		C3H6N2S	102.0181	102.0311												1								
1	1	C4H6O3+	102.031145		C4H6O3	102.0252	102.0382												1								
1	1	C8H6+	102.046402		C8H6	102.0404	102.0535												1								
1	1	C4H8NO2+	102.054955		C4H8NO2	102.0485	102.0615												1								
1	1	C5H10O2+	102.067531		C5H10O2	102.0610	102.0740												1								
1	1	C2H14O4+	102.088660		C2H14O4	102.0822	102.0952												1								
1	1	C5H12NO+	102.091340		C5H12NO	102.0848	102.0978												1								
1	1	C6H14O+	102.103916		C6H14O	102.0974	102.1104												1								
1	1	C6H16N+	102.127726		C6H16N	102.1212	102.1342												1								
1	1	CF[35Cl][37Cl]+	102.932610		CF[35Cl][37Cl]	102.9263	102.9389												1						explIso		
1	1	C3H3O4+	103.002585		C3H3O4	102.9966	103.0097												1								
1	1	C3H7N2S+	103.032446		C3H7N2S	103.0259	103.0390												1								
1	1	C4H7O3+	103.038971		C4H7O3	103.0324	103.0455												1								
1	1	C7H5N+	103.041651		C7H5N	103.0351	103.0482												1								
1	1	C8H7+	103.054227		C8H7	103.0477	103.0608												1								
1	1	C5H11O2+	103.075356		C5H11O2	103.0688	103.0819												1								
1	1	C6H15O+	103.111742		C6H15O	103.1052	103.1183												1								
1	1	C5H15N2+	103.122975		C5H15N2	103.1164	103.1295												1								
1	1	C3H4O4+	104.010410		C3H4O4	104.0044	104.0176												1								
1	1	H8O6+	104.031539		H8O6	104.0249	104.0381												1								
1	1	C3H6NO3+	104.034219		C3H6NO3	104.0276	104.0408												1								
1	1	C4H8O3+	104.046796		C4H8O3	104.0402	104.0534												1								
1	1	C7H6N+	104.049476		C7H6N	104.0429	104.0561												1				Benzonitrile		CalGasTX		
1	1	C8H8+	104.062052		C8H8	104.0554	104.0687												1								
1	1	C4H10NO2+	104.070605		C4H10NO2	104.0640	104.0772												1								
1	1	C5H12O2+	104.083181		C5H12O2	104.0771	104.0903												1								
1	1	C5H14NO+	104.106990		C5H14NO	104.1004	104.1136												1								
1	1	C3H5O4+	105.018235		C3H5O4	105.0116	105.0249												1								
1	1	C7H5O+	105.033491		C7H5O	105.0268	105.0401												1								
1	1	C4H9SO+	105.036863		C4H9SO	105.0302	105.0435												1								
1	1	C4H9O3+	105.054621		C4H9O3	105.0480	105.0613												1								
1	1	C7H7N+	105.057301		C7H7N	105.0506	105.0640												1								
1	1	C8H9+	105.069877		C8H9	105.0632	105.0765										8.972e-04	ppb	1				Styrene		CalGasTX;HAPMAPExp;Megan;calFact		2.24
1	1	C5H13O2+	105.091006		C5H13O2	105.0843	105.0977												1								
1	1	C2H4NO4+	106.013484		C2H4NO4	106.0073	106.0207												1								
1	1	C3H6O4+	106.026060		C3H6O4	106.0199	106.0333												1								
1	1	C7H6O+	106.041316		C7H6O	106.0352	106.0486												1								
1	1	C3H8NO3+	106.049870		C3H8NO3	106.0432	106.0566												1				Propyl NItrate		HAPMAPCal		
1	1	C4H10O3+	106.062446		C4H10O3	106.0563	106.0697												1								
1	1	C7H8N+	106.065126		C7H8N	106.0584	106.0718												1								
1	1	C8H10+	106.077702		C8H10	106.0710	106.0844												1						VTCal		
1	1	C4H12NO2+	106.086255		C4H12NO2	106.0795	106.0930												1								
1	1	C5H16NO+	106.122641		C5H16NO	106.1159	106.1294												1								
1	1	C2H4[79Br]+	106.949089		C2H4[79Br]	106.9426	106.9556												1						explIso		
1	1	C2H3O5+	106.997500		C2H3O5	106.9907	107.0043												1								
1	1	C3H7O4+	107.033885		C3H7O4	107.0271	107.0406												1								
1	1	C7H7O+	107.049141		C7H7O	107.0424	107.0559												1								
1	1	C4H11O3+	107.070271		C4H11O3	107.0635	107.0770												1								
1	1	C8H11+	107.085527		C8H11	107.0788	107.0923												1				C8 aromatics	ARICalGas2	ARICalTank1;CalGasOliktok;HAPMAPCal;HAPMAPExp;Megan;CalGasTX;VTCal		2.24
1	1	C2H6NSO2+	108.011376		C2H6NSO2	108.0046	108.0182												1								
1	1	C6H4O2+	108.020581		C6H4O2	108.0138	108.0274												1								
1	1	C2H6NO4+	108.029134		C2H6NO4	108.0223	108.0359												1								
1	1	C6H6NO+	108.044390		C6H6NO	108.0376	108.0512												1								
1	1	C5H6N3+	108.055624		C5H6N3	108.0488	108.0624												1								
1	1	C7H8O+	108.056966		C7H8O	108.0502	108.0638												1								
1	1	C3H10NO3+	108.065520		C3H10NO3	108.0587	108.0723												1								
1	1	C7H10N+	108.080776		C7H10N	108.0740	108.0876												1								
1	1	C8H12+	108.093352		C8H12	108.0865	108.1002												1								
1	1	C2H4[81Br]+	108.947041		C2H4[81Br]	108.9404	108.9537												1						explIso		
1	1	C3F3O+	108.989576		C3F3O	108.9827	108.9964												1								
1	1	C6H5O2+	109.028406		C6H5O2	109.0215	109.0353												1								
1	1	C3H9O4+	109.049535		C3H9O4	109.0427	109.0564												1								
1	1	C7H9O+	109.064791		C7H9O	109.0579	109.0717												1								
1	1	C6H9N2+	109.076025		C6H9N2	109.0692	109.0829												1								
1	1	C7H11N+	109.088601		C7H11N	109.0817	109.0955												1								
1	1	C8H13+	109.101177		C8H13	109.0943	109.1080												1								
1	1	CH6N2O4+	110.032208		CH6N2O4	110.0253	110.0391												1								
1	1	C6H6O2+	110.036231		C6H6O2	110.0293	110.0431												1								
1	1	C4H6N4+	110.058698		C4H6N4	110.0518	110.0656												1								
1	1	C6H8NO+	110.060040		C6H8NO	110.0531	110.0670												1								
1	1	C7H10O+	110.072616		C7H10O	110.0657	110.0795												1								
1	1	C6H10N2+	110.083850		C6H10N2	110.0769	110.0908												1								
1	1	C7H12N+	110.096426		C7H12N	110.0895	110.1033												1								
1	1	C8H14+	110.109002		C8H14	110.1021	110.1159												1								
1	1	C5H3O3+	111.007670		C5H3O3	111.0007	111.0146												1								
1	1	C2H7O5+	111.028800		C2H7O5	111.0224	111.0363												1								
1	1	C6H7O2+	111.044056		C6H7O2	111.0371	111.0510												1								
1	1	C2H9NO4+	111.052609		C2H9NO4	111.0462	111.0601												1								
1	1	C6H9NO+	111.067865		C6H9NO	111.0614	111.0754												1								
1	1	C7H11O+	111.080441		C7H11O	111.0735	111.0874												1								
1	1	C6H11N2+	111.091675		C6H11N2	111.0847	111.0986												1								
1	1	C7H13N+	111.104251		C7H13N	111.0973	111.1112												1								
1	1	C8H15+	111.116827		C8H15	111.1099	111.1238												1								
1	1	C6H5[35Cl]+	112.007429		C6H5[35Cl]	112.0007	112.0142												1						explIso		
1	1	C5H4O3+	112.015495		C5H4O3	112.0090	112.0231												1								
1	1	C5H6NO2+	112.039305		C5H6NO2	112.0323	112.0463												1								
1	1	C6H8O2+	112.051881		C6H8O2	112.0449	112.0589												1								
1	1	C6H10NO+	112.075690		C6H10NO	112.0687	112.0827												1								
1	1	C7H12O+	112.088266		C7H12O	112.0813	112.0953												1								
1	1	C7H14N+	112.112076		C7H14N	112.1051	112.1191												1								
1	1	C6H6[35Cl]+	113.015254		C6H6[35Cl]	113.0085	113.0221												1						explIso		
1	1	C5H5O3+	113.023320		C5H5O3	113.0163	113.0304												1								
1	1	C6H9S+	113.041948		C6H9S	113.0349	113.0490												1								
1	1	C2H9O5+	113.044450		C2H9O5	113.0379	113.0521												1								
1	1	C6H9O2+	113.059706		C6H9O2	113.0526	113.0668												1								
1	1	C7H13O+	113.096091		C7H13O	113.0890	113.1032												1								
1	1	C6H13N2+	113.107325		C6H13N2	113.1003	113.1144												1								
1	1	C8H17+	113.132477		C8H17	113.1254	113.1395												1						VTCal		
1	1	C6H5[37Cl]+	114.004479		C6H5[37Cl]	113.9976	114.0113												1						explIso		
1	1	C4H4NO3+	114.018569		C4H4NO3	114.0115	114.0257												1								
1	1	C3H4N3O2+	114.029803		C3H4N3O2	114.0227	114.0369												1								
1	1	C5H6O3+	114.031145		C5H6O3	114.0246	114.0388												1								
1	1	C5H8NS+	114.037197		C5H8NS	114.0301	114.0443												1								
1	1	C5H8NO2+	114.054955		C5H8NO2	114.0478	114.0621												1								
1	1	C6H10O2+	114.067531		C6H10O2	114.0610	114.0752												1								
1	1	C3H14O4+	114.088660		C3H14O4	114.0815	114.0958												1								
1	1	C6H12NO+	114.091340		C6H12NO	114.0842	114.0985												1								
1	1	C7H14O+	114.103916		C7H14O	114.0973	114.1116												1								
1	1	C7H16N+	114.127726		C7H16N	114.1206	114.1348												1								
1	1	C4H3O4+	115.002585		C4H3O4	114.9960	115.0103												1								
1	1	C6H6[37Cl]+	115.012304		C6H6[37Cl]	115.0054	115.0192												1						explIso		
1	1	C3H3N2O3+	115.013818		C3H3N2O3	115.0067	115.0210												1								
1	1	C5H7O3+	115.038971		C5H7O3	115.0318	115.0461												1								
1	1	C4H7N2O2+	115.050204		C4H7N2O2	115.0430	115.0574												1								
1	1	C9H7+	115.054227		C9H7	115.0471	115.0614												1								
1	1	C6H11O2+	115.075356		C6H11O2	115.0682	115.0825												1						;Print3D		
1	1	C5H11N2O+	115.086589		C5H11N2O	115.0800	115.0943												1								
1	1	C7H15O+	115.111742		C7H15O	115.1046	115.1189												1								
1	1	C6H15N2+	115.122975		C6H15N2	115.1158	115.1301												1								
1	1	C8H18H+	115.148127		C8H19	115.1400	115.1562												1				Octane, added		CalGasTX		
1	1	C4H4O4+	116.010410		C4H4O4	116.0037	116.0182												1								
1	1	C4H6NO3+	116.034219		C4H6NO3	116.0270	116.0414												1								
1	1	C5H8O3+	116.046796		C5H8O3	116.0401	116.0546												1								
1	1	C9H8+	116.062052		C9H8	116.0554	116.0698												1								
1	1	C5H10NO2+	116.070605		C5H10NO2	116.0634	116.0778												1								
1	1	C6H12O2+	116.083181		C6H12O2	116.0765	116.0910												1								
1	1	C3H16O4+	116.104310		C3H16O4	116.0971	116.1115												1								
1	1	C6H14NO+	116.106990		C6H14NO	116.0998	116.1142												1								
1	1	C7H16O+	116.119567		C7H16O	116.1123	116.1268												1								
1	1	C7H18N+	116.143376		C7H18N	116.1362	116.1506												1								
1	1	C[35Cl]3+	116.906009		C[35Cl]3	116.8990	116.9130												1						explIso;VTCal		
1	1	C2HN2O4+	116.993083		C2HN2O4	116.9864	117.0009												1								
1	1	C7HO2+	116.997106		C7HO2	116.9904	117.0049												1								
1	1	C4H5O4+	117.018235		C4H5O4	117.0110	117.0255												1								
1	1	C3H5N2O3+	117.029468		C3H5N2O3	117.0227	117.0373												1								
1	1	C5H9O3+	117.054621		C5H9O3	117.0474	117.0619												1								
1	1	C9H9+	117.069877		C9H9	117.0626	117.0771												1								
1	1	C5H11NO2+	117.078430		C5H11NO2	117.0712	117.0857												1								
1	1	C6H13O2+	117.091006		C6H13O2	117.0837	117.0983												1								
1	1	C5H13N2O+	117.102239		C5H13N2O	117.0950	117.1095												1								
1	1	C7H17O+	117.127392		C7H17O	117.1201	117.1347												1								
1	1	C3H4NO4+	118.013484		C3H4NO4	118.0062	118.0208												1								
1	1	C4H6O4+	118.026060		C4H6O4	118.0187	118.0334												1								
1	1	C4H8NO3+	118.049870		C4H8NO3	118.0425	118.0572												1								
1	1	C8H8N+	118.065126		C8H8N	118.0578	118.0724												1								
1	1	C9H10+	118.077702		C9H10	118.0704	118.0850												1								
1	1	C6H14S+	118.081073		C6H14S	118.0738	118.0884												1								
1	1	C5H12NO2+	118.086255		C5H12NO2	118.0789	118.0936												1								
1	1	C[35Cl]2[37Cl]+	118.903059		C[35Cl]2[37Cl]	118.8960	118.9101												1						explIso;VTCal		
1	1	N[35Cl]3+	118.909083		N[35Cl]3	118.9020	118.9162												1						explIso		
1	1	CH2[35Cl]3+	118.921660		CH2[35Cl]3	118.9146	118.9287												1						explIso		
1	1	C4H7O4+	119.033885		C4H7O4	119.0265	119.0413												1								
1	1	C4H11SSi+	119.034524		C4H11SSi	119.0272	119.0419												1								
1	1	C4H9NSO+	119.039937		C4H9NSO	119.0326	119.0473												1								
1	1	C8H7O+	119.049141		C8H7O	119.0418	119.0565												1								
1	1	C5H8FO2+	119.050284		C5H8FO2	119.0429	119.0577												1								
1	1	C7H7N2+	119.060375		C7H7N2	119.0530	119.0677												1								
1	1	C5H11O3+	119.070271		C5H11O3	119.0629	119.0776												1								
1	1	C9H11+	119.085527		C9H11	119.0782	119.0929												1								
1	1	C6H15O2+	119.106656		C6H15O2	119.0993	119.1140												1								
1	1	C3H6NO4+	120.029134		C3H6NO4	120.0217	120.0366												1								
1	1	C5H4N4+	120.043048		C5H4N4	120.0356	120.0505												1								
1	1	C7H6NO+	120.044390		C7H6NO	120.0370	120.0518												1								
1	1	C8H8O+	120.056966		C8H8O	120.0501	120.0649												1								
1	1	C4H10NO3+	120.065520		C4H10NO3	120.0581	120.0729												1				Butyl Nitrate		HAPMAPCal		
1	1	C8H10N+	120.080776		C8H10N	120.0734	120.0882												1								
1	1	C4H12N2O2+	120.089329		C4H12N2O2	120.0819	120.0968												1								
1	1	C9H12+	120.093352		C9H12	120.0859	120.1008												1						VTCal		
1	1	C6H18NO+	120.138291		C6H18NO	120.1309	120.1457												1								
1	1	C[35Cl][37Cl]2+	120.900109		C[35Cl][37Cl]2	120.8929	120.9073												1						explIso;VTCal		
1	1	N[35Cl]2[37Cl]+	120.906133		N[35Cl]2[37Cl]	120.8990	120.9133												1						explIso		
1	1	CH2[35Cl]2[37Cl]+	120.918709		CH2[35Cl]2[37Cl]	120.9115	120.9259												1						explIso		
1	1	C3H5O5+	121.013150		C3H5O5	121.0057	121.0206												1								
1	1	C7H5O2+	121.028406		C7H5O2	121.0209	121.0359												1								
1	1	C4H9SO2+	121.031777		C4H9SO2	121.0243	121.0392												1								
1	1	C4H9O4+	121.049535		C4H9O4	121.0421	121.0570												1								
1	1	C7H7NO+	121.052215		C7H7NO	121.0447	121.0597												1								
1	1	C8H9O+	121.064791		C8H9O	121.0573	121.0723												1								
1	1	C5H13O3+	121.085921		C5H13O3	121.0784	121.0934												1								
1	1	C8H11N+	121.088601		C8H11N	121.0811	121.0961												1								
1	1	C9H13+	121.101177		C9H13	121.0937	121.1087												1				C9 aromatics	ARICalGas2	ARICalTank1;CalGasOliktok;HAPMAPCal;HAPMAPExp;CalGasTX;VTCal		2.37
1	1	C6H17O2+	121.122306		C6H17O2	121.1148	121.1298												1								
1	1	C2H4NO5+	122.008399		C2H4NO5	122.0014	122.0165												1								
1	1	C6H4NO2+	122.023655		C6H4NO2	122.0161	122.0312												1								
1	1	C7H6O2+	122.036231		C7H6O2	122.0293	122.0443												1								
